txn_id,timestamp,sender_id,receiver_id,amount,currency,txn_type,channel,sender_country,receiver_country,is_cross_border,label_is_laundering,pattern_label
T-001226,2025-01-06 14:11:00.000000,C-N0185,C-N0121,10369.84,USD,deposit,atm,JP,FR,True,,
T-001227,2025-03-14 10:36:00.000000,C-STR07,C-N0199,1483.16,USD,transfer,online,AU,DE,True,,
T-001228,2025-02-11 23:14:00.000000,C-LAY19,C-N0076,4359.49,USD,withdrawal,branch,FR,SG,True,,
T-001229,2025-03-04 21:06:00.000000,C-N0195,C-N0139,12935.33,USD,withdrawal,branch,DE,AU,True,,
T-001230,2025-01-07 06:51:00.000000,C-N0001,C-N0050,2687.2,USD,transfer,mobile,JP,DE,True,,
T-001231,2025-03-21 00:51:00.000000,C-N0135,C-N0074,12736.81,USD,withdrawal,atm,CA,DE,True,,
T-001232,2025-02-27 12:07:00.000000,C-N0197,C-N0159,167.6,USD,transfer,online,SG,JP,True,,
T-001233,2025-01-23 18:37:00.000000,C-N0018,C-LAY25,2739.57,USD,transfer,mobile,US,GB,True,,
T-001234,2025-01-27 13:20:00.000000,C-N0156,C-RCO08,51834.52,USD,wire,wire,JP,US,True,True,rapid_cashout
T-001235,2025-02-09 13:53:00.000000,C-N0162,C-N0078,7634.69,USD,transfer,mobile,US,AU,True,,
T-001236,2025-01-09 06:59:00.000000,C-N0179,C-N0115,2059.36,USD,deposit,branch,JP,SG,True,,
T-001237,2025-01-10 19:41:00.000000,C-LAY03,C-LAY02,6052.73,USD,withdrawal,atm,JP,CA,True,,
T-001238,2025-02-01 10:42:00.000000,C-STR07,C-N0048,3315.76,USD,withdrawal,branch,AU,FR,True,,
T-001239,2025-01-02 01:16:00.000000,C-N0019,C-N0132,5145.17,USD,transfer,mobile,CA,GB,True,,
T-001240,2025-01-15 06:36:00.000000,C-N0160,C-N0166,3020.92,USD,deposit,online,SG,FR,True,,
T-001241,2025-03-26 07:45:00.000000,C-N0057,C-LAY05,3950.17,USD,transfer,online,AU,JP,True,,
T-001242,2025-02-11 12:33:00.000000,C-N0121,C-N0165,5666.51,USD,transfer,online,JP,GB,True,,
T-001243,2025-02-17 20:58:00.000000,C-LAY01,C-SMF05,2867.78,USD,withdrawal,branch,DE,FR,True,,
T-001244,2025-01-27 13:00:00.000000,C-N0038,C-N0018,13324.57,USD,transfer,online,AU,DE,True,,
T-001245,2025-02-13 21:44:00.000000,C-N0055,C-N0065,10354.29,USD,transfer,mobile,CA,US,True,,
T-001246,2025-03-20 03:39:00.000000,C-STR05,C-N0138,9923.28,USD,transfer,branch,US,US,False,True,structuring
T-001247,2025-02-03 09:56:00.000000,C-N0112,C-RCO05,4309.66,USD,transfer,mobile,AU,AU,False,,
T-001248,2025-03-06 19:25:00.000000,C-N0054,C-N0117,7482.14,USD,withdrawal,branch,SG,SG,False,,
T-001249,2025-01-17 11:13:00.000000,C-STR08,C-N0002,8831.74,USD,transfer,branch,US,US,False,True,structuring
T-001250,2025-03-07 13:27:00.000000,C-N0063,C-STR03,10832.71,USD,withdrawal,atm,SG,SG,False,,
T-001251,2025-01-25 14:08:00.000000,C-N0025,C-N0170,14607.17,USD,transfer,mobile,JP,AU,True,,
T-001252,2025-02-14 17:48:00.000000,C-RCO05,C-N0148,10581.89,USD,deposit,atm,GB,GB,False,,
T-001253,2025-02-06 11:24:00.000000,C-N0017,C-N0048,1286.16,USD,transfer,online,US,DE,True,,
T-001254,2025-03-22 18:03:00.000000,C-N0146,C-N0002,497.6,USD,transfer,online,JP,AU,True,,
T-001255,2025-02-15 01:30:48.403163,C-HUB01,C-SMF07,7590.79,USD,transfer,online,US,US,False,True,smurfing
T-001256,2025-01-26 07:15:00.000000,C-N0096,C-N0128,10611.59,USD,deposit,atm,CA,SG,True,,
T-001257,2025-01-11 06:35:00.000000,C-N0064,C-N0047,5711.25,USD,transfer,online,JP,DE,True,,
T-001258,2025-02-11 22:34:00.000000,C-RCO01,C-LAY18,733.45,USD,transfer,mobile,AU,JP,True,,
T-001259,2025-01-22 13:23:00.000000,C-N0172,C-N0015,11360.0,USD,withdrawal,atm,CA,US,True,,
T-001260,2025-01-22 06:36:00.000000,C-N0064,C-N0159,7505.96,USD,transfer,online,DE,AU,True,,
T-001261,2025-02-11 13:50:00.000000,C-N0129,C-N0043,14194.82,USD,deposit,atm,DE,AU,True,,
T-001262,2025-01-02 03:43:00.000000,C-N0098,C-N0003,5791.36,USD,transfer,mobile,JP,AU,True,,
T-001263,2025-03-08 20:10:00.000000,C-LAY18,C-LAY19,228251.81,USD,wire,wire,SG,FR,True,True,layering
T-001264,2025-01-27 23:27:00.000000,C-N0142,C-SMF03,6895.03,USD,deposit,atm,SG,CA,True,,
T-001265,2025-01-14 20:09:00.000000,C-N0055,C-N0166,4974.93,USD,deposit,atm,FR,US,True,,
T-001266,2025-02-02 10:16:00.000000,C-N0012,C-N0085,9263.38,USD,transfer,online,FR,GB,True,,
T-001267,2025-01-29 17:17:00.000000,C-RCO02,C-N0055,1497.33,USD,transfer,mobile,CA,DE,True,,
T-001268,2025-02-12 15:06:00.000000,C-LAY04,C-LAY05,55613.23,USD,wire,wire,AU,US,True,True,layering
T-001269,2025-01-06 10:10:00.000000,C-N0039,C-LAY17,7340.3,USD,deposit,online,JP,CA,True,,
T-001270,2025-02-02 11:40:00.000000,C-N0172,C-N0134,13017.16,USD,transfer,mobile,GB,AU,True,,
T-001271,2025-03-18 22:45:00.000000,C-N0130,C-N0134,6227.76,USD,transfer,mobile,JP,CA,True,,
T-001272,2025-03-17 18:58:00.000000,C-N0048,C-N0093,11480.91,USD,transfer,mobile,JP,GB,True,,
T-001273,2025-02-20 21:06:00.000000,C-N0066,C-N0190,3729.34,USD,transfer,mobile,AU,JP,True,,
T-001274,2025-03-23 17:30:00.000000,C-SMF15,C-N0022,14727.22,USD,transfer,mobile,FR,US,True,,
T-001275,2025-01-08 19:34:00.000000,C-N0001,C-N0081,7790.25,USD,transfer,mobile,JP,CA,True,,
T-001276,2025-03-27 23:41:00.000000,C-N0154,C-N0049,13644.07,USD,transfer,mobile,AU,CA,True,,
T-001277,2025-02-24 14:11:00.000000,C-N0081,C-N0111,5098.54,USD,withdrawal,atm,FR,AU,True,,
T-001278,2025-03-31 21:03:00.000000,C-N0151,C-N0193,797.54,USD,transfer,mobile,SG,JP,True,,
T-001279,2025-02-15 05:01:00.000000,C-LAY08,C-N0069,7134.01,USD,transfer,online,JP,SG,True,,
T-001280,2025-02-07 02:50:00.000000,C-SMF09,C-LAY02,10797.12,USD,deposit,online,FR,FR,False,,
T-001281,2025-02-22 14:09:49.487796,C-RCO03,C-N0106,13820.68,USD,cash,branch,US,US,False,True,rapid_cashout
T-001282,2025-02-22 14:29:00.000000,C-RCO05,C-STR04,7251.99,USD,deposit,online,FR,GB,True,,
T-001283,2025-02-07 21:33:00.000000,C-N0137,C-N0061,2014.69,USD,transfer,mobile,JP,JP,False,,
T-001284,2025-03-25 12:03:00.000000,C-LAY21,C-N0149,2452.71,USD,deposit,branch,FR,DE,True,,
T-001285,2025-02-03 19:36:00.000000,C-N0104,C-N0078,4797.2,USD,deposit,branch,DE,FR,True,,
T-001286,2025-03-05 07:35:19.470210,C-HUB02,C-SMF15,8683.08,USD,transfer,online,US,US,False,True,smurfing
T-001287,2025-03-10 18:35:00.000000,C-N0109,C-N0071,2676.64,USD,transfer,online,SG,JP,True,,
T-001288,2025-01-25 13:19:00.000000,C-N0173,C-N0021,13087.0,USD,transfer,mobile,US,DE,True,,
T-001289,2025-01-03 19:46:00.000000,C-N0034,C-N0026,11766.69,USD,transfer,mobile,SG,JP,True,,
T-001290,2025-02-02 02:52:00.000000,C-N0092,C-N0151,5390.81,USD,deposit,atm,US,GB,True,,
T-001291,2025-02-28 19:42:00.000000,C-N0025,C-N0056,1897.75,USD,deposit,branch,SG,JP,True,,
T-001292,2025-02-14 12:06:00.000000,C-N0141,C-N0014,235.65,USD,withdrawal,atm,CA,DE,True,,
T-001293,2025-03-25 08:07:00.000000,C-SMF06,C-N0087,14705.14,USD,deposit,atm,US,GB,True,,
T-001294,2025-03-20 19:39:00.000000,C-STR07,C-N0086,9032.6,USD,cash,branch,US,US,False,True,structuring
T-001295,2025-01-11 08:45:00.000000,C-N0072,C-N0028,1986.06,USD,deposit,branch,JP,GB,True,,
T-001296,2025-02-22 22:35:00.000000,C-RCO08,C-STR07,10989.17,USD,transfer,mobile,SG,SG,False,,
T-001297,2025-03-07 08:12:00.000000,C-SMF17,C-N0072,8354.19,USD,transfer,online,AU,US,True,,
T-001298,2025-02-09 21:41:00.000000,C-N0062,C-N0029,5023.34,USD,deposit,atm,CA,US,True,,
T-001299,2025-03-31 20:08:00.000000,C-N0043,C-N0091,11784.76,USD,deposit,online,SG,AU,True,,
T-001300,2025-03-07 11:06:00.000000,C-N0041,C-N0114,10616.81,USD,transfer,mobile,SG,GB,True,,
T-001301,2025-01-15 19:10:00.000000,C-N0060,C-N0052,11925.34,USD,withdrawal,atm,SG,AU,True,,
T-001302,2025-01-23 16:25:00.000000,C-N0040,C-N0143,13656.47,USD,transfer,online,GB,DE,True,,
T-001303,2025-01-31 17:19:00.000000,C-N0114,C-N0002,7411.71,USD,transfer,online,US,DE,True,,
T-001304,2025-01-25 15:55:00.000000,C-STR09,C-N0018,13157.58,USD,deposit,atm,AU,JP,True,,
T-001305,2025-01-18 10:30:00.000000,C-SMF07,C-SMF17,14516.71,USD,withdrawal,branch,CA,FR,True,,
T-001306,2025-02-13 02:15:00.000000,C-N0019,C-LAY04,11449.99,USD,deposit,branch,DE,GB,True,,
T-001307,2025-02-06 12:40:00.000000,C-N0132,C-N0121,6989.19,USD,deposit,branch,CA,FR,True,,
T-001308,2025-03-15 23:05:00.000000,C-N0029,C-N0118,3228.77,USD,transfer,online,CA,AU,True,,
T-001309,2025-02-04 07:56:00.000000,C-N0072,C-N0163,2308.03,USD,withdrawal,branch,JP,DE,True,,
T-001310,2025-01-19 12:03:00.000000,C-SMF05,C-N0054,10767.18,USD,transfer,online,US,SG,True,,
T-001311,2025-03-04 19:28:35.082615,C-HUB02,C-SMF10,7717.06,USD,transfer,online,US,US,False,True,smurfing
T-001312,2025-02-26 14:15:00.000000,C-N0116,C-N0177,9386.29,USD,withdrawal,branch,FR,AU,True,,
T-001313,2025-03-06 02:21:00.000000,C-N0127,C-N0114,6969.58,USD,transfer,online,AU,SG,True,,
T-001314,2025-02-02 01:21:00.000000,C-STR06,C-N0094,9943.43,USD,cash,branch,US,US,False,True,structuring
T-001315,2025-02-20 11:30:00.000000,C-N0043,C-N0049,9266.5,USD,withdrawal,atm,DE,JP,True,,
T-001316,2025-02-03 03:38:00.000000,C-N0102,C-N0141,5618.38,USD,transfer,online,US,CA,True,,
T-001317,2025-02-16 14:37:00.000000,C-N0022,C-N0106,14709.82,USD,transfer,mobile,US,US,False,,
T-001318,2025-03-18 19:21:00.000000,C-N0137,C-N0078,14621.16,USD,deposit,online,SG,GB,True,,
T-001319,2025-01-11 00:57:00.000000,C-N0137,C-N0175,7639.84,USD,transfer,online,FR,DE,True,,
T-001320,2025-01-18 10:49:00.000000,C-N0059,C-LAY25,3876.72,USD,transfer,online,GB,DE,True,,
T-001321,2025-02-05 07:06:38.015878,C-RCO05,C-N0146,18046.57,USD,cash,atm,US,US,False,True,rapid_cashout
T-001322,2025-02-14 01:29:00.000000,C-N0087,C-N0082,14481.65,USD,deposit,branch,JP,JP,False,,
T-001323,2025-02-02 00:31:00.000000,C-N0131,C-N0175,9414.36,USD,transfer,mobile,GB,SG,True,,
T-001324,2025-02-27 00:57:00.000000,C-N0165,C-N0009,6032.47,USD,deposit,online,CA,SG,True,,
T-001325,2025-03-21 00:38:00.000000,C-STR07,C-N0086,8944.18,USD,transfer,atm,US,US,False,True,structuring
T-001326,2025-01-13 00:44:00.000000,C-N0146,C-N0021,14228.22,USD,transfer,online,DE,CA,True,,
T-001327,2025-02-18 12:11:00.000000,C-STR03,C-N0186,9027.54,USD,cash,atm,US,US,False,True,structuring
T-001328,2025-01-07 23:54:00.000000,C-RCO05,C-N0096,1762.29,USD,transfer,online,US,SG,True,,
T-001329,2025-01-18 06:22:00.000000,C-N0152,C-N0066,4592.93,USD,transfer,mobile,JP,US,True,,
T-001330,2025-02-03 06:11:00.000000,C-N0054,C-N0020,12519.26,USD,withdrawal,atm,GB,JP,True,,
T-001331,2025-01-03 15:59:00.000000,C-STR04,C-N0168,6506.13,USD,transfer,online,AU,JP,True,,
T-001332,2025-03-19 09:05:00.000000,C-STR05,C-N0138,9022.25,USD,transfer,branch,US,US,False,True,structuring
T-001333,2025-03-30 00:17:00.000000,C-N0073,C-N0019,12553.06,USD,transfer,online,US,SG,True,,
T-001334,2025-01-16 15:16:00.000000,C-RCO07,C-N0015,13774.56,USD,withdrawal,atm,SG,US,True,,
T-001335,2025-03-20 04:21:00.000000,C-STR07,C-LAY01,14247.03,USD,transfer,online,JP,JP,False,,
T-001336,2025-02-21 13:02:00.000000,C-LAY22,C-N0104,10767.92,USD,withdrawal,branch,GB,CA,True,,
T-001337,2025-01-27 18:16:00.000000,C-N0050,C-N0119,4812.75,USD,transfer,mobile,AU,JP,True,,
T-001338,2025-03-21 12:03:00.000000,C-SMF01,C-N0134,4429.8,USD,deposit,online,SG,US,True,,
T-001339,2025-02-21 17:13:00.000000,C-N0169,C-STR01,99.45,USD,transfer,mobile,GB,CA,True,,
T-001340,2025-03-09 19:10:00.000000,C-N0165,C-STR06,4782.19,USD,withdrawal,atm,AU,CA,True,,
T-001341,2025-01-30 11:18:00.000000,C-N0179,C-N0036,6393.04,USD,transfer,online,FR,DE,True,,
T-001342,2025-02-19 04:51:00.000000,C-STR03,C-N0186,8981.42,USD,cash,atm,US,US,False,True,structuring
T-001343,2025-03-27 16:25:00.000000,C-LAY09,C-LAY04,14804.59,USD,deposit,online,CA,FR,True,,
T-001344,2025-02-16 15:16:12.662832,C-HUB03,C-SMF19,8086.49,USD,transfer,online,US,US,False,True,smurfing
T-001345,2025-01-05 07:38:00.000000,C-N0196,C-N0187,1234.87,USD,withdrawal,atm,US,FR,True,,
T-001346,2025-02-28 23:35:00.000000,C-N0076,C-N0181,14861.98,USD,withdrawal,branch,SG,DE,True,,
T-001347,2025-03-18 16:46:00.000000,C-N0047,C-STR08,13822.81,USD,withdrawal,branch,JP,DE,True,,
T-001348,2025-01-19 08:07:00.000000,C-N0082,C-N0166,9290.59,USD,deposit,branch,DE,US,True,,
T-001349,2025-01-11 23:14:00.000000,C-N0141,C-N0148,4350.07,USD,transfer,online,FR,US,True,,
T-001350,2025-01-29 12:01:00.000000,C-N0079,C-N0200,11432.13,USD,deposit,branch,SG,AU,True,,
T-001351,2025-01-20 22:03:00.000000,C-N0163,C-N0050,10936.05,USD,deposit,online,GB,FR,True,,
T-001352,2025-01-18 10:16:00.000000,C-N0189,C-N0181,3445.53,USD,transfer,online,GB,US,True,,
T-001353,2025-03-10 20:22:00.000000,C-LAY16,C-N0052,9676.5,USD,withdrawal,branch,AU,AU,False,,
T-001354,2025-02-14 17:49:00.000000,C-N0055,C-N0059,4897.31,USD,withdrawal,atm,AU,JP,True,,
T-001355,2025-01-02 13:06:00.000000,C-N0086,C-N0121,12268.48,USD,withdrawal,atm,GB,FR,True,,
T-001356,2025-01-16 00:31:00.000000,C-N0041,C-N0108,11575.46,USD,deposit,branch,US,US,False,,
T-001357,2025-03-02 02:49:00.000000,C-N0119,C-N0150,1493.17,USD,transfer,mobile,SG,FR,True,,
T-001358,2025-02-07 06:19:00.000000,C-N0107,C-HUB03,3853.54,USD,transfer,online,CA,FR,True,,
T-001359,2025-02-21 14:25:00.000000,C-SMF13,C-SMF23,410.96,USD,deposit,atm,CA,DE,True,,
T-001360,2025-01-11 02:59:00.000000,C-N0046,C-SMF04,4297.56,USD,transfer,online,DE,SG,True,,
T-001361,2025-01-18 06:30:00.000000,C-N0003,C-N0121,4182.58,USD,deposit,online,SG,CA,True,,
T-001362,2025-01-18 22:18:00.000000,C-SMF21,C-N0155,8643.44,USD,transfer,online,JP,AU,True,,
T-001363,2025-02-10 16:08:00.000000,C-N0159,C-SMF24,6967.54,USD,deposit,atm,GB,JP,True,,
T-001364,2025-02-26 14:54:00.000000,C-N0033,C-N0129,8511.92,USD,transfer,mobile,AU,CA,True,,
T-001365,2025-01-18 07:53:00.000000,C-N0011,C-N0141,3004.79,USD,withdrawal,atm,CA,CA,False,,
T-001366,2025-02-18 00:09:00.000000,C-LAY21,C-N0129,8852.71,USD,transfer,online,GB,SG,True,,
T-001367,2025-03-04 09:52:00.000000,C-N0169,C-N0157,122.24,USD,withdrawal,branch,JP,DE,True,,
T-001368,2025-02-03 01:28:00.000000,C-LAY18,C-LAY18,8204.84,USD,transfer,online,JP,DE,True,,
T-001369,2025-03-17 23:43:00.000000,C-N0028,C-N0115,1506.68,USD,transfer,mobile,SG,GB,True,,
T-001370,2025-02-14 15:37:00.000000,C-SMF09,C-STR03,13629.15,USD,transfer,online,AU,CA,True,,
T-001371,2025-01-26 16:17:00.000000,C-N0165,C-N0109,14227.51,USD,transfer,mobile,DE,FR,True,,
T-001372,2025-02-16 01:38:34.167384,C-HUB01,C-SMF03,9482.65,USD,transfer,online,US,US,False,True,smurfing
T-001373,2025-03-31 18:10:00.000000,C-N0137,C-N0054,8875.63,USD,transfer,mobile,US,GB,True,,
T-001374,2025-03-11 11:52:00.000000,C-N0195,C-N0044,5731.0,USD,transfer,online,FR,DE,True,,
T-001375,2025-01-10 16:46:00.000000,C-N0098,C-N0174,14459.63,USD,transfer,mobile,SG,DE,True,,
T-001376,2025-01-27 20:03:00.000000,C-SMF04,C-N0006,1226.71,USD,withdrawal,branch,US,JP,True,,
T-001377,2025-01-22 18:33:00.000000,C-N0080,C-N0068,2668.42,USD,transfer,mobile,CA,SG,True,,
T-001378,2025-01-10 08:29:00.000000,C-RCO07,C-N0043,11077.02,USD,withdrawal,branch,CA,CA,False,,
T-001379,2025-02-05 16:05:00.000000,C-N0085,C-N0027,66.24,USD,transfer,mobile,GB,GB,False,,
T-001380,2025-01-28 14:06:50.764317,C-RCO01,C-N0181,17139.65,USD,cash,branch,US,US,False,True,rapid_cashout
T-001381,2025-02-07 08:40:00.000000,C-N0184,C-N0163,14176.21,USD,withdrawal,branch,FR,GB,True,,
T-001382,2025-02-13 11:07:00.000000,C-N0106,C-RCO05,4538.95,USD,transfer,mobile,AU,GB,True,,
T-001383,2025-02-19 20:27:00.000000,C-SMF15,C-N0116,2730.49,USD,transfer,online,SG,AU,True,,
T-001384,2025-01-09 09:58:00.000000,C-N0122,C-N0061,8139.07,USD,transfer,online,SG,FR,True,,
T-001385,2025-03-21 15:29:00.000000,C-RCO01,C-LAY22,10977.8,USD,transfer,online,SG,US,True,,
T-001386,2025-03-04 08:34:42.825602,C-HUB02,C-SMF12,8190.36,USD,transfer,online,US,US,False,True,smurfing
T-001387,2025-02-27 23:02:00.000000,C-STR10,C-N0192,4539.79,USD,withdrawal,atm,GB,SG,True,,
T-001388,2025-02-20 09:27:00.000000,C-LAY22,C-N0055,14346.07,USD,transfer,online,SG,FR,True,,
T-001389,2025-01-28 22:54:44.646676,C-RCO01,C-N0017,17139.65,USD,cash,atm,US,US,False,True,rapid_cashout
T-001390,2025-01-05 00:21:00.000000,C-N0083,C-N0189,7686.4,USD,withdrawal,atm,CA,AU,True,,
T-001391,2025-02-15 19:06:11.006891,C-HUB01,C-SMF05,8996.85,USD,transfer,online,US,US,False,True,smurfing
T-001392,2025-01-16 01:50:00.000000,C-STR07,C-N0109,5839.77,USD,transfer,online,SG,SG,False,,
T-001393,2025-01-25 17:17:00.000000,C-HUB03,C-N0155,5930.25,USD,transfer,mobile,SG,US,True,,
T-001394,2025-03-31 02:15:00.000000,C-N0013,C-N0086,6064.65,USD,withdrawal,branch,AU,DE,True,,
T-001395,2025-01-18 22:43:00.000000,C-HUB02,C-N0027,14150.83,USD,transfer,mobile,JP,DE,True,,
T-001396,2025-01-24 00:55:00.000000,C-N0144,C-N0091,12261.86,USD,deposit,online,FR,CA,True,,
T-001397,2025-02-18 12:14:00.000000,C-N0038,C-N0124,8256.17,USD,deposit,atm,FR,AU,True,,
T-001398,2025-03-06 08:47:00.000000,C-N0174,C-SMF23,5679.01,USD,withdrawal,branch,GB,SG,True,,
T-001399,2025-01-03 15:51:00.000000,C-SMF19,C-LAY03,11283.26,USD,withdrawal,branch,JP,US,True,,
T-001400,2025-01-22 16:19:00.000000,C-LAY15,C-N0165,1228.52,USD,transfer,mobile,JP,CA,True,,
T-001401,2025-03-27 23:00:00.000000,C-N0036,C-N0200,2423.78,USD,withdrawal,atm,JP,SG,True,,
T-001402,2025-03-03 06:59:00.000000,C-N0054,C-N0178,93.15,USD,transfer,mobile,JP,DE,True,,
T-001403,2025-01-21 22:32:00.000000,C-N0048,C-N0112,8859.52,USD,deposit,online,CA,SG,True,,
T-001404,2025-02-27 15:24:00.000000,C-N0055,C-N0116,2208.12,USD,transfer,online,GB,SG,True,,
T-001405,2025-03-13 19:56:00.000000,C-STR05,C-N0138,9636.59,USD,cash,atm,US,US,False,True,structuring
T-001406,2025-03-24 21:09:00.000000,C-HUB01,C-N0175,11936.85,USD,withdrawal,atm,CA,CA,False,,
T-001407,2025-03-02 14:48:00.000000,C-N0095,C-SMF13,7738.05,USD,deposit,branch,JP,CA,True,,
T-001408,2025-02-17 07:51:00.000000,C-STR05,C-N0127,9712.17,USD,transfer,online,GB,FR,True,,
T-001409,2025-02-17 01:13:00.000000,C-LAY04,C-N0022,4448.31,USD,deposit,atm,JP,CA,True,,
T-001410,2025-02-08 06:19:00.000000,C-N0160,C-N0166,4000.84,USD,deposit,atm,CA,GB,True,,
T-001411,2025-03-14 19:55:00.000000,C-N0012,C-SMF12,3825.99,USD,transfer,mobile,SG,CA,True,,
T-001412,2025-03-11 02:45:00.000000,C-N0088,C-N0145,8364.44,USD,withdrawal,atm,GB,AU,True,,
T-001413,2025-03-04 20:43:00.000000,C-N0052,C-N0083,11441.53,USD,deposit,atm,SG,US,True,,
T-001414,2025-03-26 17:40:00.000000,C-N0014,C-N0133,1890.54,USD,withdrawal,atm,US,JP,True,,
T-001415,2025-02-12 13:26:00.000000,C-N0063,C-RCO07,5446.75,USD,deposit,online,US,FR,True,,
T-001416,2025-02-14 19:36:00.000000,C-N0172,C-HUB01,178709.65,USD,wire,wire,US,US,False,True,smurfing
T-001417,2025-02-16 18:18:00.000000,C-N0005,C-N0047,5207.86,USD,transfer,online,CA,SG,True,,
T-001418,2025-01-22 10:05:00.000000,C-N0037,C-RCO02,12122.08,USD,transfer,mobile,CA,SG,True,,
T-001419,2025-03-13 23:05:00.000000,C-N0149,C-N0076,10186.22,USD,transfer,mobile,US,DE,True,,
T-001420,2025-03-18 20:43:00.000000,C-N0196,C-SMF06,6981.59,USD,transfer,online,FR,JP,True,,
T-001421,2025-03-12 05:56:00.000000,C-N0115,C-N0151,2367.26,USD,transfer,mobile,US,SG,True,,
T-001422,2025-03-26 14:25:00.000000,C-N0111,C-N0128,2396.34,USD,deposit,branch,SG,US,True,,
T-001423,2025-03-14 09:24:00.000000,C-N0108,C-N0112,5679.51,USD,withdrawal,atm,GB,DE,True,,
T-001424,2025-01-29 14:12:00.000000,C-LAY06,C-N0006,10536.9,USD,withdrawal,branch,US,FR,True,,
T-001425,2025-01-20 23:02:00.000000,C-N0157,C-N0119,1695.32,USD,transfer,mobile,US,FR,True,,
T-001426,2025-01-03 08:42:00.000000,C-SMF10,C-LAY03,9568.19,USD,deposit,branch,JP,AU,True,,
T-001427,2025-02-16 14:54:36.915509,C-HUB01,C-SMF04,7605.61,USD,transfer,online,US,US,False,True,smurfing
T-001428,2025-01-15 14:06:00.000000,C-N0057,C-N0128,6938.55,USD,deposit,branch,US,FR,True,,
T-001429,2025-01-08 20:33:00.000000,C-N0053,C-N0068,5341.02,USD,transfer,online,US,GB,True,,
T-001430,2025-03-08 02:52:00.000000,C-STR10,C-N0103,8918.31,USD,transfer,branch,US,US,False,True,structuring
T-001431,2025-03-20 14:13:00.000000,C-N0024,C-N0008,2749.87,USD,withdrawal,atm,DE,SG,True,,
T-001432,2025-03-23 03:39:00.000000,C-N0043,C-N0110,5309.34,USD,deposit,branch,US,DE,True,,
T-001433,2025-01-28 03:10:00.000000,C-SMF14,C-N0029,12756.44,USD,transfer,online,US,FR,True,,
T-001434,2025-03-29 16:16:00.000000,C-N0016,C-N0056,6821.8,USD,deposit,atm,US,JP,True,,
T-001435,2025-01-02 20:18:00.000000,C-N0192,C-N0116,4954.97,USD,transfer,mobile,DE,AU,True,,
T-001436,2025-01-24 11:17:00.000000,C-N0128,C-N0004,3960.22,USD,withdrawal,branch,FR,US,True,,
T-001437,2025-03-22 05:25:00.000000,C-N0003,C-N0055,2424.16,USD,deposit,atm,GB,FR,True,,
T-001438,2025-03-17 12:18:00.000000,C-N0198,C-N0077,1169.24,USD,deposit,branch,SG,DE,True,,
T-001439,2025-01-10 06:53:00.000000,C-N0009,C-N0040,6214.78,USD,withdrawal,branch,CA,SG,True,,
T-001440,2025-01-24 13:40:00.000000,C-N0185,C-N0134,9061.37,USD,deposit,online,GB,SG,True,,
T-001441,2025-01-31 18:08:00.000000,C-STR09,C-N0001,5020.14,USD,withdrawal,branch,GB,JP,True,,
T-001442,2025-03-14 18:16:00.000000,C-N0086,C-N0109,14959.17,USD,withdrawal,branch,JP,CA,True,,
T-001443,2025-02-22 16:56:00.000000,C-N0027,C-RCO03,13997.57,USD,transfer,online,GB,DE,True,,
T-001444,2025-03-29 14:16:00.000000,C-N0027,C-N0112,11926.14,USD,withdrawal,branch,US,DE,True,,
T-001445,2025-02-21 12:36:00.000000,C-STR10,C-N0114,9094.17,USD,withdrawal,atm,AU,DE,True,,
T-001446,2025-02-12 11:53:00.000000,C-N0123,C-N0090,3144.76,USD,withdrawal,atm,GB,US,True,,
T-001447,2025-01-26 23:47:00.000000,C-SMF10,C-N0007,14344.95,USD,transfer,online,GB,AU,True,,
T-001448,2025-01-15 23:20:00.000000,C-N0052,C-SMF15,5409.03,USD,transfer,mobile,US,FR,True,,
T-001449,2025-01-22 20:39:00.000000,C-STR04,C-N0106,2914.84,USD,transfer,mobile,DE,US,True,,
T-001450,2025-02-04 10:00:00.000000,C-LAY23,C-N0126,3399.71,USD,transfer,mobile,GB,SG,True,,
T-001451,2025-03-03 13:33:00.000000,C-N0174,C-N0160,10885.11,USD,transfer,online,FR,AU,True,,
T-001452,2025-01-12 22:10:00.000000,C-LAY21,C-LAY22,460311.4,USD,wire,wire,SG,CA,True,True,layering
T-001453,2025-01-02 09:58:00.000000,C-LAY11,C-LAY13,7558.13,USD,transfer,mobile,FR,US,True,,
T-001454,2025-01-27 17:53:00.000000,C-LAY12,C-LAY13,31760.47,USD,wire,wire,GB,JP,True,True,layering
T-001455,2025-03-22 06:56:00.000000,C-N0040,C-N0039,8174.87,USD,deposit,online,US,FR,True,,
T-001456,2025-03-22 21:36:00.000000,C-LAY14,C-N0047,8480.47,USD,transfer,online,JP,SG,True,,
T-001457,2025-02-28 12:37:00.000000,C-SMF07,C-N0163,6060.87,USD,withdrawal,branch,US,JP,True,,
T-001458,2025-03-07 14:32:00.000000,C-LAY20,C-N0076,10346.31,USD,deposit,branch,FR,CA,True,,
T-001459,2025-03-07 19:53:00.000000,C-LAY09,C-N0033,605.56,USD,withdrawal,atm,JP,US,True,,
T-001460,2025-01-07 16:33:00.000000,C-N0112,C-SMF17,764.4,USD,transfer,online,DE,AU,True,,
T-001461,2025-02-20 18:10:00.000000,C-LAY06,C-N0059,11677.99,USD,withdrawal,branch,DE,GB,True,,
